,trend_id,name,start_date,end_date,percentage_increase,previous_start_date,previous_end_date,previous_trend_duration,previous_percentage,classification,derivative,level,duration,harpoon_output_signal,harpoon_fuel,harpoon_burnout,harpoon_h9,harpoon_h21,harpoon_h14,top_gun_output_signal,top_gun_top_gun_a,top_gun_top_gun_b,top_gun_fuel,top_gun_burnout,maverick_output_signal,maverick_fuel,maverick_burnout,wind_output_signal,wind_crossover,sonar_output_signal,sonar_fuel,sonar_burnout,DAY,Coverage,Storm,Storm_Actual,Storm_Impact,date,Storm_MA30,Storm_MA7,binaryverdict_grouchy,Grouchy SVM,BinaryVerdictBernadotte,Bernadotte SVM,binaryverdict_Marmont,bernadotte_random_forest,Marmont_random_forest,Grouchy_random_forest
800,4579,AVT,17/07/2018,25/07/2018,-0.684617159,31/05/2018,17/07/2018,47.0,14.95278311,Marshal Grouchy,-0.086,2,8,,,,,,,,,,,,,,,,,,,,20180717,723,100.7973557,91.35190582,114.2947693,17/07/2018 0:00,103.0022964,128.6721344,0,0,1,1,1,1,1,0
801,4580,AVT,25/07/2018,30/08/2018,11.92554819,17/07/2018,25/07/2018,8.0,-0.684617159,Marshal Ney,0.331,8,36,0.0,0.0,0.0,0.238107269,0.214140874,0.245100369,0.0,50.048249,55.18110907,0.0,0.0,72.79639926,72.40299553,0.0,74.66873792,29.41178381,0.785555572,50.5369408,43.09005963,20180725,756,105.1608887,69.8914566,153.0279846,25/07/2018 0:00,113.8079453,117.1027451,1,1,1,1,1,1,1,1
802,4581,AVT,30/08/2018,24/10/2018,-21.12502794,25/07/2018,30/08/2018,36.0,11.92554819,Marshal Grouchy,-0.384,12,55,0.0,0.0,0.0,0.106338842,0.017637411,0.041729034,0.0,85.21999425,88.24761735,0.0,0.0,32.22330864,26.52713313,0.0,76.77213394,12.53559636,0.279385113,45.50609497,38.80890518,20180830,692,86.16505432,38.17770386,119.4149017,30/08/2018 0:00,114.7453232,90.11732483,0,0,1,1,1,1,1,0
803,4582,AVT,24/10/2018,20/11/2018,9.422183548,30/08/2018,24/10/2018,55.0,-21.12502794,Marshal Ney,0.349,6,27,0.0,0.0,0.0,0.167827115,0.143915876,0.214428385,0.0,69.66230745,73.3370789,0.0,0.0,52.26228171,54.62465215,0.0,19.73644983,33.58167094,0.642391544,46.09074498,37.19625415,20181024,727,127.5816956,63.59449387,204.5986328,24/10/2018 0:00,85.9932785,96.41472626,1,1,1,1,1,1,1,1
804,4583,AVT,20/11/2018,27/12/2018,-14.93815998,24/10/2018,20/11/2018,27.0,9.422183548,Marshal Grouchy,-0.404,8,37,0.0,0.0,0.0,0.000758049,0.078719578,0.010638572,0.0,11.29583964,3.765279881,0.0,0.0,31.94296201,34.45336618,0.0,64.38966745,2.127662644,0.183830243,46.57884056,33.02915924,20181120,799,58.0424881,24.79878235,89.63341522,20/11/2018 0:00,82.19082642,54.12516022,0,0,1,1,1,1,1,0
805,4584,AVT,27/12/2018,25/02/2019,25.55929428,20/11/2018,27/12/2018,37.0,-14.93815998,Marshal Davout,0.426,13,60,0.0,0.0,0.0,0.25243942,0.235444017,0.240170218,0.0,91.46743933,95.60306318,0.0,0.0,72.62736573,67.22681796,0.0,66.9317114,37.13500201,0.860271323,45.70649472,39.79150523,20181227,548,30.22415543,12.05245018,40.21173477,27/12/2018 0:00,91.45439148,89.47399139,1,1,1,1,1,1,1,1
806,4585,AVT,25/02/2019,18/03/2019,-2.383072736,27/12/2018,25/02/2019,60.0,25.55929428,Marshal Grouchy,-0.113,5,21,0.0,0.0,0.0,0.072651363,0.165391245,0.089857697,0.0,46.61533161,36.30409069,0.0,0.0,58.62519956,54.54400772,0.0,35.23467649,14.30387489,0.523814959,45.43955412,41.91244669,20190225,691,139.0223846,76.46590424,167.4228058,25/02/2019 0:00,97.04998779,104.9716415,0,0,1,1,1,1,1,0
807,4586,AVT,18/03/2019,25/04/2019,6.000449791,25/02/2019,18/03/2019,21.0,-2.383072736,Marshal Marmont,0.158,8,38,0.0,0.0,0.0,0.202600919,0.208242019,0.238861803,0.0,33.71068232,30.4385387,0.0,0.0,65.87765329,65.63125214,0.0,39.13011659,22.61901552,0.808451428,48.65251589,42.58348493,20190318,663,79.94129944,139.4666595,16.61842537,18/03/2019 0:00,93.72103882,76.92286682,1,1,1,1,0,1,0,1
808,4587,AVT,25/04/2019,31/05/2019,-12.09642497,18/03/2019,25/04/2019,38.0,6.000449791,Marshal Grouchy,-0.336,8,36,0.0,0.0,0.0,0.015683191,0.041140268,0.008598087,0.0,7.131859039,11.16329514,0.0,0.0,33.54893787,37.27939475,0.0,51.89355943,13.20314093,0.17267875,47.3339038,40.80209588,20190425,798,99.62609863,99.31944275,103.5527725,25/04/2019 0:00,78.90766907,89.26409912,0,0,1,1,1,1,1,0
809,4588,AVT,31/05/2019,3/07/2019,10.45543693,25/04/2019,31/05/2019,36.0,-12.09642497,Marshal Ney,0.317,7,33,0.0,0.0,0.0,0.137173465,0.174819912,0.17360332,0.0,84.08325752,90.00258222,0.0,0.0,53.95310676,51.61443241,0.0,17.537761,31.00777784,0.686183575,45.55463617,42.09836409,20190531,792,104.5633698,33.35728455,146.0721741,31/05/2019 0:00,106.5562592,72.70544434,1,1,1,1,1,1,1,1
810,4589,AVT,3/07/2019,12/07/2019,-3.591219042,31/05/2019,3/07/2019,33.0,10.45543693,Marshal Grouchy,-0.399,2,9,0.0,0.0,0.0,0.159612244,0.184477466,0.148159041,0.0,11.70787645,22.18463316,0.0,0.0,40.87473993,51.8507325,0.0,17.97098805,20.73827954,0.143639551,45.641788,42.183212,20190703,694,66.82413483,9.51692009,103.1946716,3/07/2019 0:00,104.3039093,101.9066467,0,0,1,1,1,1,1,0
811,4590,AVT,12/07/2019,25/07/2019,3.081168317,3/07/2019,12/07/2019,9.0,-3.591219042,Marshal Oudinot,0.237,3,13,0.0,0.0,0.0,0.093786091,0.126245361,0.083782217,0.0,84.80854063,61.27593739,0.0,0.0,65.1216791,50.47795244,0.0,20.88940024,20.99932155,0.983921139,45.89718244,42.34081805,20190712,833,107.3701401,39.64431381,145.4960022,12/07/2019 0:00,107.9882202,83.14743042,1,1,1,1,1,1,1,1
812,4591,AVT,25/07/2019,21/08/2019,-6.75887234,12/07/2019,25/07/2019,13.0,3.081168317,Marshal Grouchy,-0.25,6,27,0.0,0.0,0.0,0.04396768,0.102652563,0.046424521,0.0,45.88682546,28.62571907,0.0,0.0,43.78119796,40.27338395,0.0,29.05062613,21.32504236,0.31691488,47.14939655,38.36660382,20190725,712,74.43972778,37.10529709,92.84844208,25/07/2019 0:00,93.08504486,100.4090805,0,0,1,1,1,1,1,0
813,4592,AVT,21/08/2019,19/09/2019,3.851676172,25/07/2019,21/08/2019,27.0,-6.75887234,Marshal Marmont,0.133,6,29,0.0,0.0,0.0,0.227768368,0.163106491,0.228588841,0.0,71.90639704,83.29061571,0.0,0.0,57.05446281,57.40052972,0.0,30.19352622,40.77035825,0.690058894,46.17248583,39.45351362,20190821,695,114.390831,47.51613617,150.6059723,21/08/2019 0:00,109.1942978,101.2501144,1,1,1,1,0,1,0,1
814,4593,AVT,19/09/2019,23/10/2019,-5.805115104,21/08/2019,19/09/2019,29.0,3.851676172,Marshal Grouchy,-0.171,7,34,0.0,0.0,0.0,0.139513069,0.101473259,0.0521332,0.0,74.35543604,69.77448048,0.0,0.0,46.43519619,41.02772159,0.0,35.69227305,21.04921947,0.445010812,45.35157899,38.17742111,20190919,780,157.1346283,76.20857239,240.1362305,19/09/2019 0:00,95.89199829,128.0184937,0,0,1,1,1,1,1,0
815,4594,AVT,23/10/2019,14/11/2019,-0.807038448,19/09/2019,23/10/2019,34.0,-5.805115104,Marshal Grouchy,-0.037,5,22,0.0,0.0,0.0,0.187847088,0.116177653,0.133044672,0.0,71.51464464,82.52623208,0.0,0.0,48.86118814,46.44938878,0.0,36.31032971,18.62614523,0.549908082,42.49058033,39.13441967,20191023,785,97.05612183,16.82736969,154.3925781,23/10/2019 0:00,94.98957825,87.97621155,0,1,1,1,1,1,1,0
816,4595,AVT,14/11/2019,26/11/2019,1.331353754,23/10/2019,14/11/2019,22.0,-0.807038448,Marshal Marmont,0.111,3,12,0.0,0.0,0.0,0.039185893,0.128058339,0.144983843,0.0,26.19636925,22.71242579,0.0,0.0,51.14645713,48.41200283,0.0,25.32268137,12.28546627,0.614979488,42.09634503,39.43065502,20191114,695,85.79312134,28.5096817,118.8994446,14/11/2019 0:00,85.91112518,83.19252777,1,1,1,1,0,1,0,1
817,4596,AVT,26/11/2019,30/12/2019,3.211678209,14/11/2019,26/11/2019,12.0,1.331353754,Marshal Bernadotte,0.094,7,34,0.0,0.0,0.0,0.218508584,0.182804839,0.237080942,0.0,66.95182683,68.87731654,0.0,0.0,58.49949036,57.57419889,0.0,22.05798592,23.18841011,0.720528996,43.55712362,39.88187708,20191126,705,70.48016357,46.84214401,78.14195251,26/11/2019 0:00,76.2966156,60.84291077,1,1,0,1,1,0,1,1
818,4597,AVT,30/12/2019,25/03/2020,-40.6412037,26/11/2019,30/12/2019,34.0,3.211678209,Marshal Grouchy,-0.473,18,86,0.0,0.0,0.0,0.024247625,0.006582485,0.010693718,0.0,99.80946964,92.93902467,0.0,0.0,42.68671824,28.72482421,0.0,72.30838108,11.84986129,0.384245576,34.96933213,19.57466831,20191230,515,128.6434021,153.8969116,85.57682037,30/12/2019 0:00,69.21117401,69.3657074,0,0,1,1,1,1,1,0
819,4598,AVT,25/03/2020,1/05/2020,18.3081833,30/12/2019,25/03/2020,86.0,-40.6412037,Marshal Davout,0.495,8,37,0.0,0.0,0.0,0.156899448,0.198840259,0.204370123,0.0,92.52983731,94.47379403,0.0,0.0,59.17463666,52.73135366,0.0,27.27547636,37.00750211,0.925393659,30.4414432,24.79255681,20200325,745,53.35679245,17.73085403,81.34104919,25/03/2020 0:00,82.20142365,93.18492126,1,1,1,1,1,1,1,1
820,4599,AVT,1/05/2020,19/05/2020,-8.492784857,25/03/2020,1/05/2020,37.0,18.3081833,Marshal Grouchy,-0.472,4,18,0.0,0.0,0.0,0.027196531,0.158142774,0.129784067,0.0,15.72313565,6.567411189,0.0,0.0,48.17447945,50.77098445,0.0,30.98313712,10.14812033,0.354293846,30.86365203,25.112348,20200501,658,60.41156769,60.22561646,50.23411179,1/05/2020 0:00,69.59152222,61.58871841,0,0,1,1,1,1,1,0
821,4600,AVT,19/05/2020,5/06/2020,10.2347725,1/05/2020,19/05/2020,18.0,-8.492784857,Marshal Murat,0.602,4,17,0.0,0.0,0.0,0.1806325,0.110627617,0.14464865,0.0,91.7860553,77.32644004,0.0,0.0,61.38380231,52.20118314,0.0,19.64427332,41.19403026,0.962906263,30.04963915,25.47636068,20200519,666,99.47650909,79.33625031,99.26139832,19/05/2020 0:00,63.10402298,78.50059509,1,1,1,1,1,1,1,1
822,4601,AVT,5/06/2020,20/07/2020,-13.77703659,19/05/2020,5/06/2020,17.0,10.2347725,Marshal Grouchy,-0.306,10,45,0.0,0.0,0.0,0.055095323,0.030811813,0.069047863,0.0,39.57566323,31.86244554,0.0,0.0,43.13591506,45.28687817,0.0,18.82956161,23.6193762,0.214101471,28.10634922,25.31165081,20200605,753,109.9790115,61.3986702,131.6894226,5/06/2020 0:00,73.78673553,79.95683289,0,0,1,1,1,1,1,0
823,4602,AVT,20/07/2020,13/08/2020,8.954070662,5/06/2020,20/07/2020,45.0,-13.77703659,Marshal Ney,0.373,5,24,0.0,0.0,0.0,0.245150571,0.126507315,0.229562084,0.0,72.71169444,81.33376561,0.0,0.0,61.39539022,56.82989309,0.0,48.93646922,29.2989119,0.803220171,29.79628314,24.63171693,20200720,684,87.1728363,67.59239197,128.8656769,20/07/2020 0:00,60.01302338,59.53472519,1,1,1,1,1,1,1,1
824,4603,AVT,13/08/2020,28/08/2020,-0.389651806,20/07/2020,13/08/2020,24.0,8.954070662,Marshal Grouchy,-0.026,4,15,0.0,0.0,0.0,0.050339711,0.173142971,0.133274461,0.0,31.21098734,29.602698,0.0,0.0,49.37025099,52.8962834,0.0,36.44765074,19.01409172,0.34719853,29.60960476,26.3013953,20200813,708,88.89659119,9.328732491,140.0595093,13/08/2020 0:00,62.69097137,51.0086441,0,0,1,1,1,1,1,0
825,4604,AVT,28/08/2020,2/09/2020,2.880510106,13/08/2020,28/08/2020,15.0,-0.389651806,Marshal Messena,0.576,2,5,0.0,0.0,0.0,0.120029423,0.16525414,0.109188871,0.0,49.66087037,43.55301693,0.0,0.0,51.16179191,50.74599976,0.0,22.47198998,20.73940484,0.392615148,29.45603059,26.53196971,20200828,775,64.11421204,17.04449844,106.6259537,28/08/2020 0:00,65.44610596,78.45955658,1,0,1,1,1,1,1,1
826,4605,AVT,2/09/2020,28/09/2020,-9.125473079,28/08/2020,2/09/2020,5.0,2.880510106,Marshal Grouchy,-0.351,6,26,0.0,0.0,0.0,0.035177236,0.088271156,0.047458589,0.0,13.89334876,6.937554248,0.0,0.0,36.36321516,43.59775838,0.0,22.69877392,8.726981634,0.105261996,29.38886105,25.02013916,20200902,728,109.2055359,90.7244873,105.9424591,2/09/2020 0:00,71.13835144,80.56246948,0,0,1,1,1,1,1,0
827,4606,AVT,28/09/2020,15/10/2020,9.281089927,2/09/2020,28/09/2020,26.0,-9.125473079,Marshal Messena,0.546,4,17,0.0,0.0,0.0,0.24821037,0.100280114,0.142428855,0.0,100.0,99.51588279,0.0,0.0,64.38880612,50.86676533,0.0,44.81342618,34.30924565,0.934119492,29.05389265,24.44110724,20200928,698,104.4075699,85.16143799,134.1735382,28/09/2020 0:00,79.2709198,69.32811737,1,1,1,1,1,1,1,1
828,4607,AVT,15/10/2020,2/11/2020,-10.26800871,28/09/2020,15/10/2020,17.0,9.281089927,Marshal Grouchy,-0.57,4,18,0.0,0.0,0.0,0.025659212,0.159124868,0.143901726,0.0,0.118013139,0.039337713,0.0,0.0,29.03712273,49.18528827,0.0,46.6114966,9.150332399,0.02469569,30.01637538,24.53462445,20201015,767,107.9715652,51.66682816,143.6507874,15/10/2020 0:00,74.8710556,68.5750351,0,0,1,1,1,1,1,0
829,4608,AVT,2/11/2020,21/01/2021,53.52987113,15/10/2020,2/11/2020,18.0,-10.26800871,Marshal Murat,0.669,17,80,0.0,0.0,0.0,0.251204495,0.251956982,0.250723009,0.0,90.45937884,78.69737591,0.0,0.0,84.0559973,78.14748771,0.0,57.36621868,48.89464318,0.949104486,40.80987461,32.56012546,20201102,702,56.62509155,56.45079422,54.93312454,2/11/2020 0:00,75.40581512,71.74945068,1,1,1,1,1,1,1,1
830,4609,AVT,21/01/2021,4/02/2021,-6.265798995,2/11/2020,21/01/2021,80.0,53.52987113,Marshal Grouchy,-0.448,3,14,,,,,,,,,,,,,,,,,,,,20210121,798,45.6619606,33.10647964,48.32462692,21/01/2021 0:00,71.53236389,71.85784912,0,0,1,1,1,1,1,0
831,4610,AVT,4/02/2021,26/04/2021,19.83827739,21/01/2021,4/02/2021,14.0,-6.265798995,Marshal Oudinot,0.245,17,81,0.0,0.0,0.0,0.18562667,0.231642065,0.232457199,0.0,33.01587819,26.92185687,0.0,0.0,63.39614298,64.67716997,0.0,50.88029001,26.03705612,0.761323434,45.23723176,40.76576812,20210204,767,82.05838776,25.83341408,122.1031647,4/02/2021 0:00,80.41757202,79.68984985,1,1,1,1,1,1,1,1
832,4611,AVT,26/04/2021,10/05/2021,-0.764732703,4/02/2021,26/04/2021,81.0,19.83827739,Marshal Grouchy,-0.055,3,14,0.0,0.0,0.0,0.124054672,0.206175451,0.149290257,0.0,41.00468434,19.96118823,0.0,0.0,62.10709413,58.99774017,0.0,34.04422512,20.91872483,0.95622736,44.84066784,42.76933201,20210426,638,57.11323547,41.40904236,60.44365692,26/04/2021 0:00,91.18344116,108.6151886,0,1,1,1,1,1,1,1
833,4612,AVT,10/05/2021,28/05/2021,-0.135987217,26/04/2021,10/05/2021,14.0,-0.764732703,Marshal Grouchy,-0.008,4,18,0.0,0.0,0.0,0.211176778,0.160207513,0.17446749,0.0,75.03873241,76.42980573,0.0,0.0,55.92349599,53.19283421,0.0,11.42575221,23.62598051,0.704168592,45.53571004,41.93329059,20210510,641,51.67812347,10.30381012,77.34955597,10/05/2021 0:00,83.90075684,51.36050034,0,1,1,1,1,1,1,0
834,4613,AVT,28/05/2021,14/07/2021,-10.64458079,10/05/2021,28/05/2021,18.0,-0.135987217,Marshal Grouchy,-0.226,10,47,0.0,0.0,0.0,0.116276102,0.026722469,0.047060624,0.0,95.31570224,83.89656892,0.0,0.0,39.50524804,37.30941361,0.0,44.64715351,21.9343411,0.368708428,41.9520732,37.86192788,20210528,717,147.8412323,46.05817795,215.1355743,28/05/2021 0:00,92.38450623,130.9550934,0,0,1,1,1,1,1,0
835,4614,AVT,14/07/2021,9/08/2021,5.537212,28/05/2021,14/07/2021,47.0,-10.64458079,Marshal Oudinot,0.213,6,26,0.0,0.0,0.0,0.240501704,0.146686016,0.213110252,0.0,82.0497605,85.88283262,0.0,0.0,58.2534946,52.7420394,0.0,23.97534867,35.10173405,0.886058373,42.2620421,38.20695814,20210714,728,59.15299606,18.14489746,90.80782318,14/07/2021 0:00,70.41104889,52.47716141,1,1,1,1,1,1,1,1
836,4615,AVT,9/08/2021,5/10/2021,-9.193741913,14/07/2021,9/08/2021,26.0,5.537212,Marshal Grouchy,-0.161,12,57,0.0,0.0,0.0,0.134395207,0.024108763,0.062946157,0.0,79.64924057,75.18971474,0.0,0.0,43.31597122,35.95789576,0.0,39.69178977,18.35535606,0.402459076,39.2226883,36.2393116,20210809,589,44.99243164,56.06742477,28.05946159,9/08/2021 0:00,63.42438889,62.15124512,0,0,1,1,1,1,1,0
837,4616,AVT,5/10/2021,12/11/2021,5.539359072,9/08/2021,5/10/2021,57.0,-9.193741913,Marshal Marmont,0.146,8,38,0.0,0.0,0.0,0.228294804,0.206104645,0.210753512,0.0,66.23159074,67.38101573,0.0,0.0,59.03781865,55.55570316,0.0,16.92248773,25.85970367,0.827121635,40.53997651,36.49102363,20211005,685,178.927002,125.3454819,193.0163269,5/10/2021 0:00,81.33843994,82.85155487,1,1,1,1,0,1,0,1
838,4617,AVT,12/11/2021,6/12/2021,-3.942741604,5/10/2021,12/11/2021,38.0,5.539359072,Marshal Grouchy,-0.164,5,24,0.0,0.0,0.0,0.023080666,0.178029677,0.095814953,0.0,35.63194594,17.20542222,0.0,0.0,48.29054797,47.97297388,0.0,29.7080187,18.96941092,0.357404849,41.29913958,36.24286062,20211112,690,105.618103,28.71627045,159.6813812,12/11/2021 0:00,83.6943512,77.02535248,0,0,1,1,1,1,1,0
839,4618,AVT,6/12/2021,10/01/2022,6.379081377,12/11/2021,6/12/2021,24.0,-3.942741604,Marshal Marmont,0.182,8,35,0.0,0.0,0.0,0.234909466,0.215736433,0.235414772,0.0,73.75114268,81.06589581,0.0,0.0,59.27309546,62.2187181,0.0,41.27320844,42.58982453,0.690600671,43.12022286,37.30177726,20211206,659,125.6664505,70.15660095,192.2718964,6/12/2021 0:00,90.69169617,96.40894318,1,1,1,1,0,1,0,1
840,4619,AVT,10/01/2022,31/01/2022,-0.811005229,6/12/2021,10/01/2022,35.0,6.379081377,Marshal Grouchy,-0.039,5,21,0.0,0.0,0.0,0.062361157,0.173160728,0.111561203,0.0,26.29749547,18.54717312,0.0,0.0,44.6011347,50.85754026,0.0,29.2375622,22.46414685,0.191564361,43.12082633,38.58017351,20220110,611,135.5387726,54.04862976,180.3275757,10/01/2022 0:00,89.21829987,88.51464081,0,0,1,1,1,1,1,0
841,4620,AVT,31/01/2022,22/02/2022,1.164522333,10/01/2022,31/01/2022,21.0,-0.811005229,Marshal Bernadotte,0.053,5,22,0.0,0.0,0.0,0.18179523,0.119904905,0.18344526,0.0,62.04175776,78.03833694,0.0,0.0,53.31669496,53.9424667,0.0,18.4727868,29.61508714,0.677766737,42.46911155,38.77888802,20220131,665,149.4391479,19.86388779,248.5266571,31/01/2022 0:00,135.2098694,207.9192963,1,1,0,1,1,0,1,1
842,4621,AVT,22/02/2022,3/03/2022,2.669596593,31/01/2022,22/02/2022,22.0,1.164522333,Marshal Oudinot,0.297,2,9,0.0,0.0,0.0,0.132864646,0.167064656,0.176146682,0.0,58.97064819,60.1519371,0.0,0.0,58.19951703,52.77283984,0.0,21.1347308,22.68655228,0.999172441,42.67244351,39.71755588,20220222,624,286.6645203,127.0142822,450.2554321,22/02/2022 0:00,177.3890839,193.4110413,1,1,1,1,1,1,1,1
843,4622,AVT,3/03/2022,22/03/2022,2.719473412,22/02/2022,3/03/2022,9.0,2.669596593,Marshal Marmont,0.143,4,19,0.0,0.0,0.0,0.172796668,0.167679023,0.156684877,0.0,96.22371329,98.27292092,0.0,0.0,58.94922889,52.5233441,0.0,17.87647416,30.14143433,0.785530125,44.28837747,38.46762267,20220303,694,443.9031982,371.1598816,555.6635742,3/03/2022 0:00,246.3614197,439.8285217,1,0,1,1,0,1,1,1
844,4623,AVT,22/03/2022,13/04/2022,-13.1676772,3/03/2022,22/03/2022,19.0,2.719473412,Marshal Grouchy,-0.599,5,22,0.0,0.0,0.0,0.0,0.150373388,0.074953856,0.0,0.0,0.0,0.0,0.0,28.7623469,42.09344108,0.0,49.47613691,5.385146654,0.066392565,45.57545964,36.07954067,20220322,666,248.6912689,188.423584,306.0559692,22/03/2022 0:00,336.0205994,269.0355225,0,0,1,1,1,1,1,0
845,4624,AVT,13/04/2022,1/06/2022,27.76143685,22/03/2022,13/04/2022,22.0,-13.1676772,Marshal Messena,0.567,10,49,0.0,0.0,0.0,0.13745577,0.23583928,0.180328333,0.0,57.17067971,40.11436415,0.0,0.0,66.50973849,63.90538187,0.0,32.27602177,28.14601164,0.941097576,48.67687859,44.82512145,20220413,594,256.5288086,289.0964661,259.6838684,13/04/2022 0:00,246.4241333,215.4560242,1,1,1,1,1,1,1,1
846,4625,AVT,1/06/2022,30/06/2022,-10.23654876,13/04/2022,1/06/2022,49.0,27.76143685,Marshal Grouchy,-0.353,6,29,0.0,0.0,0.0,0.03995076,0.108788372,0.03780079,0.0,34.45420806,29.12046993,0.0,0.0,39.67819901,40.76000069,0.0,36.1537413,13.52026948,0.242539553,50.60515584,39.38984386,20220601,579,177.3568268,171.1073303,218.8379517,1/06/2022 0:00,146.1722717,140.6589508,0,0,1,1,1,1,1,0
847,4626,AVT,30/06/2022,3/08/2022,12.26678682,1/06/2022,30/06/2022,29.0,-10.23654876,Marshal Ney,0.361,7,34,0.0,0.0,0.0,0.252081522,0.165768307,0.236249357,0.0,93.60536262,97.86845421,0.0,0.0,66.50092163,59.18658035,0.0,36.62621286,36.43047932,0.873042743,48.54314097,41.2718588,20220630,583,187.50383,158.6044617,245.6847382,30/06/2022 0:00,132.3040619,153.8929138,1,1,1,1,1,1,1,1
848,4627,AVT,3/08/2022,3/10/2022,-22.78770536,30/06/2022,3/08/2022,34.0,12.26678682,Marshal Grouchy,-0.374,13,61,0.0,0.0,0.0,0.011958562,0.012513348,0.008183023,0.0,39.92257213,27.57499162,0.0,0.0,28.79323448,27.80161027,0.0,56.3640204,11.70418155,0.228987606,44.25224651,33.70475384,20220803,552,216.0370178,131.6162567,269.4623413,3/08/2022 0:00,128.5841064,139.2475128,0,0,1,1,1,1,1,0
849,4628,AVT,3/10/2022,28/11/2022,17.78316098,3/08/2022,3/10/2022,61.0,-22.78770536,Marshal Ney,0.318,12,56,0.0,0.0,0.0,0.234136086,0.242635197,0.244434346,0.0,73.49650778,69.53849345,0.0,0.0,67.32779535,65.87000033,0.0,46.16431763,40.84788916,0.784265522,46.83656227,38.97243736,20221003,485,122.9406586,95.32618713,193.0992432,3/10/2022 0:00,130.5615234,155.7353058,1,1,1,1,1,1,1,1
850,1295,AXP,2/01/2018,12/02/2018,-4.285430957,,,,,Marshal Grouchy,-0.105,9,41,0.0,0.0,0.0,0.07171462,0.098387087,0.055735757,0.0,23.50759039,22.43303587,0.0,0.0,37.14510433,42.84098637,0.0,33.82295275,7.67040057,0.096530065,104.5441827,90.34981831,20180102,632,188.690567,94.05487823,278.9371033,2/01/2018 0:00,91.40699768,113.1884842,0,0,1,1,1,1,1,0
851,1296,AXP,12/02/2018,1/03/2018,0.464627725,2/01/2018,12/02/2018,41.0,-4.285430957,Marshal Bernadotte,0.027,4,17,0.0,0.0,0.0,0.241261607,0.115970683,0.154300971,0.0,82.71791132,92.02695046,0.0,0.0,50.33301849,48.88709013,0.0,41.5651539,29.97526378,0.601121336,102.6083466,89.82665398,20180212,745,124.4991837,124.1159668,147.8928223,12/02/2018 0:00,77.5414505,72.04695129,1,1,0,1,1,1,1,1
852,1297,AXP,1/03/2018,3/04/2018,-2.522599896,12/02/2018,1/03/2018,17.0,0.464627725,Marshal Grouchy,-0.076,7,33,0.0,0.0,0.0,0.041744797,0.073412277,0.030554339,0.0,48.83345331,40.91907491,0.0,0.0,39.87227339,42.34128178,0.0,15.76525736,12.69533436,0.133609588,99.09897512,89.75102411,20180301,707,93.7077179,112.1031342,70.12880707,1/03/2018 0:00,67.97130585,68.68023682,0,0,1,1,1,1,1,0
853,1298,AXP,3/04/2018,21/05/2018,10.02803889,1/03/2018,3/04/2018,33.0,-2.522599896,Marshal Oudinot,0.209,10,48,0.0,0.0,0.0,0.221367294,0.207254886,0.186684936,0.0,74.50302199,75.40498069,0.0,0.0,60.2568607,58.68936078,0.0,20.86580258,30.37001651,0.720159521,102.4663557,97.19064352,20180403,658,105.7202454,120.4512329,83.72351837,3/04/2018 0:00,110.9499893,103.8051147,1,1,1,1,1,1,1,1
854,1299,AXP,21/05/2018,27/06/2018,-4.978441577,3/04/2018,21/05/2018,48.0,10.02803889,Marshal Grouchy,-0.135,8,37,0.0,0.0,0.0,0.042431945,0.083400281,0.090858122,0.0,41.77072353,26.33641576,0.0,0.0,46.40197574,46.95827979,0.0,21.655172,21.64308317,0.366671252,102.1098582,95.95214135,20180521,659,125.6664505,60.13422775,175.552597,21/05/2018 0:00,120.3095245,103.5446167,0,0,1,1,1,1,1,0
855,1300,AXP,27/06/2018,24/09/2018,13.29414141,21/05/2018,27/06/2018,37.0,-4.978441577,Marshal Marmont,0.149,18,89,0.0,0.0,0.0,0.248981168,0.239056103,0.229398564,0.0,96.84590236,94.54475734,0.0,0.0,71.81268793,66.06900684,0.0,45.42762273,37.12941091,0.9324365,111.385671,104.1973299,20180627,837,130.6030273,63.12776566,164.5462341,27/06/2018 0:00,104.5973816,83.44564056,1,1,1,1,0,1,0,1
856,1301,AXP,24/09/2018,24/10/2018,-7.291763539,27/06/2018,24/09/2018,89.0,13.29414141,Marshal Grouchy,-0.243,7,30,0.0,0.0,0.0,0.079178272,0.074825301,0.043929193,0.0,78.64862885,69.97036795,0.0,0.0,45.68420421,41.87412853,0.0,39.52757214,15.45456038,0.354072505,110.1232093,101.2317902,20180924,739,143.4400024,116.1862793,193.8216553,24/09/2018 0:00,78.44182587,84.93711853,0,0,1,1,1,1,1,0
857,1302,AXP,24/10/2018,28/11/2018,10.85035688,24/09/2018,24/10/2018,30.0,-7.291763539,Marshal Ney,0.31,8,35,0.0,0.0,0.0,0.141140708,0.168029484,0.206426604,0.0,55.54001846,33.21047232,0.0,0.0,60.44023497,57.03486826,0.0,37.50509023,30.28057521,0.856835987,111.4702831,101.9687161,20181024,727,127.5816956,63.59449387,204.5986328,24/10/2018 0:00,85.9932785,96.41472626,1,1,1,1,1,1,1,1
